ID_Producto,Nombre,Categoría,Subcategoría,Marca,Precio_MXN,Stock,Calificación
PROD-04398,Laptops BrandB Modelo 43,Electrónica,Laptops,BrandB,638.08,183,4.7
PROD-04399,Electrodomésticos Essentials Modelo 39,Hogar y Cocina,Electrodomésticos,Essentials,643.69,122,4.3
PROD-04400,Ficción BrandC Modelo 20,Libros,Ficción,BrandC,438.03,63,4.3
PROD-04401,Laptops Essentials Modelo 24,Electrónica,Laptops,Essentials,704.43,71,4.6
PROD-04402,Muñecas BrandC Modelo 99,Juguetes,Muñecas,BrandC,583.82,92,4.0
PROD-04403,Camping BrandB Modelo 64,Deportes,Camping,BrandB,485.83,32,3.6
PROD-04404,Herramientas EcoLine Modelo 33,Automotriz,Herramientas,EcoLine,1064.24,19,5.0
PROD-04405,Cabello PremiumCorp Modelo 97,Belleza y Cuidado Personal,Cabello,PremiumCorp,1487.97,24,4.3
PROD-04406,Teléfonos BrandA Modelo 99,Electrónica,Teléfonos,BrandA,946.43,294,3.4
PROD-04407,Perfumes BrandB Modelo 65,Belleza y Cuidado Personal,Perfumes,BrandB,1050.92,115,3.9
PROD-04408,Maquillaje EcoLine Modelo 87,Belleza y Cuidado Personal,Maquillaje,EcoLine,1283.03,142,4.2
PROD-04409,Ciclismo BrandB Modelo 34,Deportes,Ciclismo,BrandB,297.79,138,4.7
PROD-04410,Radiocontrol BrandD Modelo 78,Juguetes,Radiocontrol,BrandD,603.61,39,3.3
PROD-04411,Muebles BrandD Modelo 78,Hogar y Cocina,Muebles,BrandD,1479.86,66,4.9
PROD-04412,Camping BrandA Modelo 34,Deportes,Camping,BrandA,444.57,69,4.8
PROD-04413,Zapatos BrandB Modelo 69,Ropa y Calzado,Zapatos,BrandB,1106.24,243,3.6
PROD-04414,Ficción BrandC Modelo 58,Libros,Ficción,BrandC,23.75,68,4.4
PROD-04415,Camisas BrandA Modelo 95,Ropa y Calzado,Camisas,BrandA,379.52,145,3.6
PROD-04416,Laptops Essentials Modelo 50,Electrónica,Laptops,Essentials,1228.69,142,3.3
PROD-04417,Perfumes Essentials Modelo 75,Belleza y Cuidado Personal,Perfumes,Essentials,68.91,1,4.5
PROD-04418,Muñecas BrandB Modelo 20,Juguetes,Muñecas,BrandB,782.17,338,4.6
PROD-04419,Audio Essentials Modelo 90,Electrónica,Audio,Essentials,919.91,43,3.5
PROD-04420,Accesorios Auto BrandE Modelo 41,Automotriz,Accesorios Auto,BrandE,261.49,90,4.7
PROD-04421,Juegos de Mesa EcoLine Modelo 19,Juguetes,Juegos de Mesa,EcoLine,324.41,5,3.2
PROD-04422,Decoración BrandA Modelo 62,Hogar y Cocina,Decoración,BrandA,924.58,206,3.5
PROD-04423,Ficción BrandC Modelo 36,Libros,Ficción,BrandC,1337.13,146,4.4
PROD-04424,Bloques PremiumCorp Modelo 50,Juguetes,Bloques,PremiumCorp,628.1,87,4.7
PROD-04425,Bloques Essentials Modelo 67,Juguetes,Bloques,Essentials,1146.28,302,4.9
PROD-04426,Biografías BrandE Modelo 13,Libros,Biografías,BrandE,83.45,42,4.3
PROD-04427,Limpieza BrandB Modelo 89,Automotriz,Limpieza,BrandB,807.37,139,3.2
PROD-04428,Ficción BrandD Modelo 76,Libros,Ficción,BrandD,1438.6,114,3.2
PROD-04429,Muebles BrandB Modelo 63,Hogar y Cocina,Muebles,BrandB,349.15,239,4.0
PROD-04430,Limpieza BrandC Modelo 86,Automotriz,Limpieza,BrandC,81.91,18,3.2
PROD-04431,Cabello BrandF Modelo 59,Belleza y Cuidado Personal,Cabello,BrandF,222.83,320,3.6
PROD-04432,Bloques EcoLine Modelo 29,Juguetes,Bloques,EcoLine,579.21,65,4.3
PROD-04433,Limpieza BrandD Modelo 77,Automotriz,Limpieza,BrandD,1194.69,190,4.7
PROD-04434,Audio BrandC Modelo 96,Electrónica,Audio,BrandC,566.06,105,4.1
PROD-04435,Muñecas BrandD Modelo 87,Juguetes,Muñecas,BrandD,1399.68,166,3.7
PROD-04436,Chaqueta BrandE Modelo 66,Ropa y Calzado,Chaqueta,BrandE,318.66,276,4.1
PROD-04437,Gimnasio EcoLine Modelo 38,Deportes,Gimnasio,EcoLine,146.65,86,3.0
PROD-04438,Camping BrandB Modelo 13,Deportes,Camping,BrandB,1140.17,104,4.8
PROD-04439,Herramientas Essentials Modelo 52,Automotriz,Herramientas,Essentials,445.2,19,3.3
PROD-04440,Muñecas EcoLine Modelo 85,Juguetes,Muñecas,EcoLine,182.97,42,4.3
PROD-04441,Biografías Essentials Modelo 49,Libros,Biografías,Essentials,572.47,345,3.5
PROD-04442,Utensilios BrandC Modelo 40,Hogar y Cocina,Utensilios,BrandC,897.01,116,3.8
PROD-04443,Biografías BrandF Modelo 75,Libros,Biografías,BrandF,1153.96,70,3.7
PROD-04444,Limpieza Essentials Modelo 68,Automotriz,Limpieza,Essentials,51.37,145,3.2
PROD-04445,Limpieza PremiumCorp Modelo 16,Automotriz,Limpieza,PremiumCorp,341.42,196,3.4
PROD-04446,Camping BrandC Modelo 25,Deportes,Camping,BrandC,475.87,123,4.7
PROD-04447,Teléfonos BrandF Modelo 78,Electrónica,Teléfonos,BrandF,1354.6,261,4.4
PROD-04448,Limpieza BrandD Modelo 14,Automotriz,Limpieza,BrandD,883.92,278,4.3
PROD-04449,Perfumes BrandE Modelo 20,Belleza y Cuidado Personal,Perfumes,BrandE,141.84,135,3.5
PROD-04450,Utensilios BrandD Modelo 24,Hogar y Cocina,Utensilios,BrandD,608.68,44,3.2
PROD-04451,Limpieza BrandA Modelo 55,Automotriz,Limpieza,BrandA,1113.54,299,3.6
PROD-04452,Laptops Essentials Modelo 16,Electrónica,Laptops,Essentials,133.51,308,3.4
PROD-04453,Muebles BrandB Modelo 98,Hogar y Cocina,Muebles,BrandB,150.4,171,4.8
PROD-04454,Limpieza PremiumCorp Modelo 64,Automotriz,Limpieza,PremiumCorp,618.61,216,4.5
PROD-04455,Cabello BrandA Modelo 10,Belleza y Cuidado Personal,Cabello,BrandA,397.28,60,4.4
PROD-04456,Ficción Essentials Modelo 32,Libros,Ficción,Essentials,406.6,76,3.9
PROD-04457,Gimnasio BrandB Modelo 18,Deportes,Gimnasio,BrandB,1112.87,93,3.2
PROD-04458,Ciclismo BrandA Modelo 27,Deportes,Ciclismo,BrandA,636.54,193,4.9
PROD-04459,Chaqueta BrandD Modelo 12,Ropa y Calzado,Chaqueta,BrandD,345.83,321,4.1
PROD-04460,Camisas BrandD Modelo 48,Ropa y Calzado,Camisas,BrandD,258.68,91,4.3
PROD-04461,Accesorios BrandC Modelo 52,Electrónica,Accesorios,BrandC,1102.89,276,3.0
PROD-04462,Ciencia BrandB Modelo 69,Libros,Ciencia,BrandB,1284.0,37,3.1
PROD-04463,Bloques PremiumCorp Modelo 95,Juguetes,Bloques,PremiumCorp,670.4,125,3.4
PROD-04464,Muñecas PremiumCorp Modelo 76,Juguetes,Muñecas,PremiumCorp,598.44,129,3.2
PROD-04465,Running PremiumCorp Modelo 10,Deportes,Running,PremiumCorp,874.47,281,4.3
PROD-04466,Laptops Essentials Modelo 77,Electrónica,Laptops,Essentials,521.07,63,4.2
PROD-04467,Accesorios BrandC Modelo 80,Electrónica,Accesorios,BrandC,377.37,269,3.5
PROD-04468,Electrodomésticos BrandD Modelo 53,Hogar y Cocina,Electrodomésticos,BrandD,226.92,202,3.0
PROD-04469,Decoración BrandB Modelo 58,Hogar y Cocina,Decoración,BrandB,739.7,129,3.6
PROD-04470,Herramientas BrandB Modelo 39,Automotriz,Herramientas,BrandB,881.28,21,3.8
PROD-04471,Muñecas BrandE Modelo 40,Juguetes,Muñecas,BrandE,170.58,306,4.4
PROD-04472,Laptops EcoLine Modelo 19,Electrónica,Laptops,EcoLine,252.03,276,3.5
PROD-04473,Audio BrandC Modelo 72,Electrónica,Audio,BrandC,1156.1,293,3.5
PROD-04474,Muebles BrandE Modelo 89,Hogar y Cocina,Muebles,BrandE,1308.62,66,3.3
PROD-04475,Laptops BrandE Modelo 13,Electrónica,Laptops,BrandE,651.75,70,4.8
PROD-04476,Chaqueta BrandA Modelo 19,Ropa y Calzado,Chaqueta,BrandA,1010.89,202,4.1
PROD-04477,Skincare EcoLine Modelo 63,Belleza y Cuidado Personal,Skincare,EcoLine,767.6,304,4.6
PROD-04478,Herramientas EcoLine Modelo 31,Automotriz,Herramientas,EcoLine,1433.73,179,3.9
PROD-04479,Accesorios BrandB Modelo 49,Electrónica,Accesorios,BrandB,1451.56,124,4.5
PROD-04480,Cabello BrandB Modelo 49,Belleza y Cuidado Personal,Cabello,BrandB,410.17,125,4.6
PROD-04481,Accesorios Auto BrandB Modelo 31,Automotriz,Accesorios Auto,BrandB,798.65,95,3.0
PROD-04482,Cabello BrandD Modelo 33,Belleza y Cuidado Personal,Cabello,BrandD,112.28,71,3.0
PROD-04483,Perfumes BrandE Modelo 93,Belleza y Cuidado Personal,Perfumes,BrandE,232.44,194,4.7
PROD-04484,Herramientas BrandA Modelo 24,Automotriz,Herramientas,BrandA,735.6,34,4.4
PROD-04485,Accesorios Auto EcoLine Modelo 58,Automotriz,Accesorios Auto,EcoLine,103.73,16,3.2
PROD-04486,Running BrandE Modelo 59,Deportes,Running,BrandE,858.72,21,4.7
PROD-04487,Chaqueta BrandB Modelo 76,Ropa y Calzado,Chaqueta,BrandB,1408.07,284,4.9
PROD-04488,Camisas BrandA Modelo 65,Ropa y Calzado,Camisas,BrandA,833.48,160,3.4
PROD-04489,Skincare BrandD Modelo 64,Belleza y Cuidado Personal,Skincare,BrandD,970.1,250,3.4
PROD-04490,Accesorios BrandD Modelo 73,Electrónica,Accesorios,BrandD,515.53,322,4.4
PROD-04491,Gimnasio Essentials Modelo 32,Deportes,Gimnasio,Essentials,439.12,59,4.5
PROD-04492,Decoración BrandE Modelo 39,Hogar y Cocina,Decoración,BrandE,71.07,199,4.8
PROD-04493,Chaqueta BrandE Modelo 44,Ropa y Calzado,Chaqueta,BrandE,1271.93,302,3.2
PROD-04494,Utensilios BrandE Modelo 55,Hogar y Cocina,Utensilios,BrandE,1177.87,193,4.2
PROD-04495,Pantalones BrandE Modelo 31,Ropa y Calzado,Pantalones,BrandE,111.89,322,4.5
PROD-04496,Running PremiumCorp Modelo 29,Deportes,Running,PremiumCorp,1234.76,190,4.7
PROD-04497,Pantalones BrandB Modelo 89,Ropa y Calzado,Pantalones,BrandB,584.48,246,4.9
PROD-04498,Juegos de Mesa BrandC Modelo 48,Juguetes,Juegos de Mesa,BrandC,1120.04,24,3.3
PROD-04499,Chaqueta Essentials Modelo 17,Ropa y Calzado,Chaqueta,Essentials,1198.46,321,4.7
PROD-04500,Ciclismo Essentials Modelo 91,Deportes,Ciclismo,Essentials,973.16,79,3.9
PROD-04501,Ciencia BrandD Modelo 85,Libros,Ciencia,BrandD,810.65,78,4.3
PROD-04502,Accesorios Auto PremiumCorp Modelo 17,Automotriz,Accesorios Auto,PremiumCorp,558.36,248,4.6
PROD-04503,Utensilios BrandF Modelo 15,Hogar y Cocina,Utensilios,BrandF,641.75,281,4.7
PROD-04504,Skincare BrandA Modelo 96,Belleza y Cuidado Personal,Skincare,BrandA,1431.55,208,3.7
PROD-04505,Muñecas BrandF Modelo 41,Juguetes,Muñecas,BrandF,825.75,338,3.1
PROD-04506,Maquillaje Essentials Modelo 40,Belleza y Cuidado Personal,Maquillaje,Essentials,97.24,166,4.6
PROD-04507,Accesorios PremiumCorp Modelo 68,Electrónica,Accesorios,PremiumCorp,1295.29,36,4.6
PROD-04508,Biografías PremiumCorp Modelo 93,Libros,Biografías,PremiumCorp,731.14,266,4.6
PROD-04509,Muebles BrandE Modelo 24,Hogar y Cocina,Muebles,BrandE,771.83,259,3.3
PROD-04510,Ciencia BrandA Modelo 81,Libros,Ciencia,BrandA,694.84,245,3.6
PROD-04511,Bloques BrandE Modelo 95,Juguetes,Bloques,BrandE,432.85,272,4.3
PROD-04512,Muebles BrandD Modelo 35,Hogar y Cocina,Muebles,BrandD,618.14,134,4.3
PROD-04513,Skincare BrandE Modelo 55,Belleza y Cuidado Personal,Skincare,BrandE,348.5,312,4.4
PROD-04514,Running BrandD Modelo 54,Deportes,Running,BrandD,108.92,178,4.6
PROD-04515,Audio BrandE Modelo 73,Electrónica,Audio,BrandE,514.06,272,3.2
PROD-04516,Ficción BrandF Modelo 94,Libros,Ficción,BrandF,151.41,73,4.5
PROD-04517,Teléfonos BrandC Modelo 31,Electrónica,Teléfonos,BrandC,518.47,22,3.0
PROD-04518,No Ficción BrandC Modelo 98,Libros,No Ficción,BrandC,299.2,262,3.2
PROD-04519,Herramientas EcoLine Modelo 50,Automotriz,Herramientas,EcoLine,143.63,58,3.9
PROD-04520,Chaqueta BrandE Modelo 92,Ropa y Calzado,Chaqueta,BrandE,712.84,311,4.7
PROD-04521,Cabello PremiumCorp Modelo 33,Belleza y Cuidado Personal,Cabello,PremiumCorp,624.19,51,4.1
PROD-04522,Muebles PremiumCorp Modelo 24,Hogar y Cocina,Muebles,PremiumCorp,1494.41,273,4.0
PROD-04523,Juegos de Mesa PremiumCorp Modelo 16,Juguetes,Juegos de Mesa,PremiumCorp,271.06,88,4.8
PROD-04524,Perfumes BrandB Modelo 13,Belleza y Cuidado Personal,Perfumes,BrandB,1359.98,244,3.5
PROD-04525,Pantalones BrandA Modelo 91,Ropa y Calzado,Pantalones,BrandA,299.78,309,3.9
PROD-04526,Skincare PremiumCorp Modelo 50,Belleza y Cuidado Personal,Skincare,PremiumCorp,1197.9,225,3.4
PROD-04527,Audio BrandD Modelo 49,Electrónica,Audio,BrandD,732.9,48,4.7
PROD-04528,Teléfonos Essentials Modelo 60,Electrónica,Teléfonos,Essentials,351.31,73,4.7
PROD-04529,Running Essentials Modelo 22,Deportes,Running,Essentials,1123.53,336,4.4
PROD-04530,Biografías EcoLine Modelo 66,Libros,Biografías,EcoLine,1074.05,188,4.1
PROD-04531,Muebles PremiumCorp Modelo 56,Hogar y Cocina,Muebles,PremiumCorp,994.48,61,3.5
PROD-04532,Teléfonos BrandC Modelo 82,Electrónica,Teléfonos,BrandC,1447.64,225,3.1
PROD-04533,Electrodomésticos BrandB Modelo 27,Hogar y Cocina,Electrodomésticos,BrandB,456.55,292,4.9
PROD-04534,Radiocontrol PremiumCorp Modelo 28,Juguetes,Radiocontrol,PremiumCorp,213.4,143,3.6
PROD-04535,Zapatos BrandF Modelo 86,Ropa y Calzado,Zapatos,BrandF,1168.97,114,4.7
PROD-04536,Bloques Essentials Modelo 64,Juguetes,Bloques,Essentials,717.79,329,3.9
PROD-04537,Ciclismo EcoLine Modelo 69,Deportes,Ciclismo,EcoLine,309.15,312,4.8
PROD-04538,Muebles PremiumCorp Modelo 23,Hogar y Cocina,Muebles,PremiumCorp,1497.01,270,3.4
PROD-04539,Perfumes BrandD Modelo 73,Belleza y Cuidado Personal,Perfumes,BrandD,1169.72,314,4.1
PROD-04540,No Ficción BrandA Modelo 66,Libros,No Ficción,BrandA,1160.25,203,4.9
PROD-04541,Biografías BrandC Modelo 18,Libros,Biografías,BrandC,824.03,5,4.5
PROD-04542,Camping EcoLine Modelo 19,Deportes,Camping,EcoLine,1160.17,210,4.5
PROD-04543,Electrodomésticos PremiumCorp Modelo 18,Hogar y Cocina,Electrodomésticos,PremiumCorp,729.05,74,3.0
PROD-04544,Electrodomésticos BrandB Modelo 93,Hogar y Cocina,Electrodomésticos,BrandB,1252.8,255,3.6
PROD-04545,Chaqueta PremiumCorp Modelo 86,Ropa y Calzado,Chaqueta,PremiumCorp,252.66,237,3.1
PROD-04546,Decoración BrandE Modelo 10,Hogar y Cocina,Decoración,BrandE,558.23,322,3.0
PROD-04547,Limpieza BrandF Modelo 32,Automotriz,Limpieza,BrandF,252.24,164,4.7
PROD-04548,Pantalones PremiumCorp Modelo 92,Ropa y Calzado,Pantalones,PremiumCorp,169.41,246,4.4
PROD-04549,Biografías BrandB Modelo 40,Libros,Biografías,BrandB,57.03,114,3.4
PROD-04550,Utensilios BrandE Modelo 13,Hogar y Cocina,Utensilios,BrandE,576.49,257,3.0
PROD-04551,Biografías BrandD Modelo 31,Libros,Biografías,BrandD,1153.32,191,4.7
PROD-04552,No Ficción BrandA Modelo 76,Libros,No Ficción,BrandA,1241.46,134,3.2
PROD-04553,Accesorios Auto BrandF Modelo 46,Automotriz,Accesorios Auto,BrandF,1301.07,342,4.9
PROD-04554,Accesorios BrandB Modelo 54,Electrónica,Accesorios,BrandB,27.95,54,3.3
PROD-04555,Chaqueta Essentials Modelo 91,Ropa y Calzado,Chaqueta,Essentials,555.69,191,3.7
PROD-04556,Electrodomésticos EcoLine Modelo 71,Hogar y Cocina,Electrodomésticos,EcoLine,1089.91,62,4.5
PROD-04557,Limpieza BrandB Modelo 25,Automotriz,Limpieza,BrandB,1195.65,238,4.4
PROD-04558,No Ficción BrandE Modelo 95,Libros,No Ficción,BrandE,1056.46,68,4.3
PROD-04559,Ciencia BrandA Modelo 43,Libros,Ciencia,BrandA,981.61,230,4.1
PROD-04560,Radiocontrol Essentials Modelo 75,Juguetes,Radiocontrol,Essentials,1009.02,114,3.5
PROD-04561,Electrodomésticos BrandA Modelo 48,Hogar y Cocina,Electrodomésticos,BrandA,58.97,319,3.9
PROD-04562,Camisas BrandA Modelo 30,Ropa y Calzado,Camisas,BrandA,825.62,54,5.0
PROD-04563,Audio BrandD Modelo 68,Electrónica,Audio,BrandD,610.63,15,3.1
PROD-04564,Bloques BrandC Modelo 82,Juguetes,Bloques,BrandC,866.28,115,4.4
PROD-04565,Herramientas PremiumCorp Modelo 60,Automotriz,Herramientas,PremiumCorp,870.27,279,4.9
PROD-04566,Utensilios PremiumCorp Modelo 49,Hogar y Cocina,Utensilios,PremiumCorp,1255.21,64,3.9
PROD-04567,Accesorios Auto BrandB Modelo 48,Automotriz,Accesorios Auto,BrandB,654.83,113,3.2
PROD-04568,Accesorios PremiumCorp Modelo 64,Electrónica,Accesorios,PremiumCorp,699.59,313,3.7
PROD-04569,Audio BrandF Modelo 27,Electrónica,Audio,BrandF,536.7,152,3.3
PROD-04570,Ciencia BrandA Modelo 19,Libros,Ciencia,BrandA,585.2,264,4.9
PROD-04571,Muebles PremiumCorp Modelo 35,Hogar y Cocina,Muebles,PremiumCorp,61.33,87,3.9
PROD-04572,Ficción BrandE Modelo 41,Libros,Ficción,BrandE,566.95,97,3.5
PROD-04573,Cabello BrandD Modelo 59,Belleza y Cuidado Personal,Cabello,BrandD,1357.95,200,3.3
PROD-04574,Herramientas Essentials Modelo 84,Automotriz,Herramientas,Essentials,832.68,201,4.9
PROD-04575,Juegos de Mesa PremiumCorp Modelo 56,Juguetes,Juegos de Mesa,PremiumCorp,661.86,53,4.5
PROD-04576,Skincare BrandC Modelo 79,Belleza y Cuidado Personal,Skincare,BrandC,1158.77,162,3.7
PROD-04577,Herramientas Essentials Modelo 67,Automotriz,Herramientas,Essentials,1379.26,91,4.8
PROD-04578,Camisas PremiumCorp Modelo 11,Ropa y Calzado,Camisas,PremiumCorp,1438.13,248,3.3
PROD-04579,Gimnasio EcoLine Modelo 42,Deportes,Gimnasio,EcoLine,1222.14,309,4.5
PROD-04580,Electrodomésticos PremiumCorp Modelo 16,Hogar y Cocina,Electrodomésticos,PremiumCorp,923.51,341,4.7
PROD-04581,Gimnasio BrandD Modelo 63,Deportes,Gimnasio,BrandD,435.35,152,3.5
PROD-04582,Skincare EcoLine Modelo 76,Belleza y Cuidado Personal,Skincare,EcoLine,713.48,159,4.9
PROD-04583,Muebles BrandD Modelo 15,Hogar y Cocina,Muebles,BrandD,1410.38,11,4.2
PROD-04584,Decoración BrandB Modelo 56,Hogar y Cocina,Decoración,BrandB,727.82,340,3.4
PROD-04585,Biografías BrandD Modelo 89,Libros,Biografías,BrandD,223.01,26,4.5
PROD-04586,Utensilios BrandD Modelo 66,Hogar y Cocina,Utensilios,BrandD,1363.24,221,4.9
PROD-04587,Muñecas BrandD Modelo 69,Juguetes,Muñecas,BrandD,655.68,293,3.2
PROD-04588,Radiocontrol BrandD Modelo 18,Juguetes,Radiocontrol,BrandD,1372.18,343,4.2
PROD-04589,Chaqueta Essentials Modelo 55,Ropa y Calzado,Chaqueta,Essentials,528.8,140,3.5
PROD-04590,Running PremiumCorp Modelo 94,Deportes,Running,PremiumCorp,39.74,51,5.0
PROD-04591,Pantalones Essentials Modelo 20,Ropa y Calzado,Pantalones,Essentials,1120.93,144,4.0
PROD-04592,Ciencia BrandD Modelo 95,Libros,Ciencia,BrandD,1210.07,90,4.1
PROD-04593,Ficción BrandF Modelo 38,Libros,Ficción,BrandF,852.8,161,3.7
PROD-04594,Ciencia BrandA Modelo 58,Libros,Ciencia,BrandA,1240.94,69,4.9
PROD-04595,Camping BrandF Modelo 52,Deportes,Camping,BrandF,937.4,224,4.5
PROD-04596,Ciencia EcoLine Modelo 94,Libros,Ciencia,EcoLine,891.44,211,4.6
PROD-04597,Bloques EcoLine Modelo 90,Juguetes,Bloques,EcoLine,1393.46,186,3.1
PROD-04598,Audio EcoLine Modelo 64,Electrónica,Audio,EcoLine,1336.78,319,4.8
PROD-04599,Pantalones BrandE Modelo 92,Ropa y Calzado,Pantalones,BrandE,25.82,193,3.4
PROD-04600,Bloques EcoLine Modelo 61,Juguetes,Bloques,EcoLine,271.16,64,3.0
PROD-04601,Zapatos BrandA Modelo 10,Ropa y Calzado,Zapatos,BrandA,964.65,11,4.4
PROD-04602,Ciencia BrandA Modelo 29,Libros,Ciencia,BrandA,1208.17,88,4.7
PROD-04603,Skincare PremiumCorp Modelo 63,Belleza y Cuidado Personal,Skincare,PremiumCorp,434.15,259,4.7
PROD-04604,Radiocontrol BrandD Modelo 63,Juguetes,Radiocontrol,BrandD,942.78,128,4.3
PROD-04605,Gimnasio BrandC Modelo 27,Deportes,Gimnasio,BrandC,489.9,121,4.7
PROD-04606,Accesorios BrandE Modelo 63,Electrónica,Accesorios,BrandE,1476.85,42,3.9
PROD-04607,Limpieza BrandF Modelo 93,Automotriz,Limpieza,BrandF,1426.04,127,3.7
PROD-04608,Skincare BrandA Modelo 85,Belleza y Cuidado Personal,Skincare,BrandA,978.87,150,3.6
PROD-04609,Biografías BrandF Modelo 67,Libros,Biografías,BrandF,226.51,227,3.2
PROD-04610,Accesorios BrandD Modelo 91,Electrónica,Accesorios,BrandD,687.51,111,4.8
PROD-04611,Audio PremiumCorp Modelo 20,Electrónica,Audio,PremiumCorp,288.62,72,3.2
PROD-04612,Teléfonos BrandB Modelo 60,Electrónica,Teléfonos,BrandB,708.11,249,3.2
PROD-04613,Laptops BrandB Modelo 94,Electrónica,Laptops,BrandB,1162.0,275,3.9
PROD-04614,Pantalones EcoLine Modelo 63,Ropa y Calzado,Pantalones,EcoLine,359.01,121,3.9
PROD-04615,Camisas EcoLine Modelo 34,Ropa y Calzado,Camisas,EcoLine,1156.55,333,4.8
PROD-04616,Biografías BrandF Modelo 31,Libros,Biografías,BrandF,143.44,291,3.1
PROD-04617,Juegos de Mesa BrandD Modelo 30,Juguetes,Juegos de Mesa,BrandD,1346.2,220,3.2
PROD-04618,Audio Essentials Modelo 43,Electrónica,Audio,Essentials,980.54,4,4.3
PROD-04619,Chaqueta EcoLine Modelo 42,Ropa y Calzado,Chaqueta,EcoLine,1457.76,86,3.2
PROD-04620,Running BrandC Modelo 61,Deportes,Running,BrandC,945.55,24,3.9
PROD-04621,Teléfonos BrandC Modelo 71,Electrónica,Teléfonos,BrandC,803.24,283,3.9
PROD-04622,Pantalones BrandD Modelo 49,Ropa y Calzado,Pantalones,BrandD,874.48,290,4.5
PROD-04623,Zapatos BrandC Modelo 77,Ropa y Calzado,Zapatos,BrandC,646.62,267,4.9
PROD-04624,Electrodomésticos BrandE Modelo 38,Hogar y Cocina,Electrodomésticos,BrandE,1283.2,43,4.4
PROD-04625,Muebles BrandF Modelo 31,Hogar y Cocina,Muebles,BrandF,1240.1,283,4.1
PROD-04626,Running BrandE Modelo 31,Deportes,Running,BrandE,1261.45,239,3.4
PROD-04627,Radiocontrol BrandB Modelo 65,Juguetes,Radiocontrol,BrandB,1025.51,297,4.7
PROD-04628,Skincare EcoLine Modelo 36,Belleza y Cuidado Personal,Skincare,EcoLine,300.71,83,4.7
PROD-04629,Perfumes PremiumCorp Modelo 20,Belleza y Cuidado Personal,Perfumes,PremiumCorp,1340.45,150,3.5
PROD-04630,Zapatos BrandB Modelo 77,Ropa y Calzado,Zapatos,BrandB,330.45,62,4.6
PROD-04631,Zapatos EcoLine Modelo 59,Ropa y Calzado,Zapatos,EcoLine,500.54,39,3.5
PROD-04632,Accesorios Auto BrandB Modelo 13,Automotriz,Accesorios Auto,BrandB,518.71,309,4.4
PROD-04633,Utensilios BrandF Modelo 68,Hogar y Cocina,Utensilios,BrandF,907.22,116,4.8
PROD-04634,Chaqueta Essentials Modelo 12,Ropa y Calzado,Chaqueta,Essentials,40.29,24,3.4
PROD-04635,Ciencia BrandD Modelo 67,Libros,Ciencia,BrandD,1478.27,200,3.9
PROD-04636,Biografías EcoLine Modelo 81,Libros,Biografías,EcoLine,515.23,225,4.7
PROD-04637,Limpieza EcoLine Modelo 87,Automotriz,Limpieza,EcoLine,993.56,43,4.9
PROD-04638,Limpieza EcoLine Modelo 33,Automotriz,Limpieza,EcoLine,86.29,344,3.8
PROD-04639,Ficción BrandB Modelo 79,Libros,Ficción,BrandB,1026.18,291,3.3
PROD-04640,Cabello BrandB Modelo 27,Belleza y Cuidado Personal,Cabello,BrandB,1331.69,76,4.4
PROD-04641,Cabello PremiumCorp Modelo 65,Belleza y Cuidado Personal,Cabello,PremiumCorp,216.08,10,3.0
PROD-04642,Teléfonos BrandC Modelo 43,Electrónica,Teléfonos,BrandC,523.77,186,3.7
PROD-04643,Radiocontrol BrandC Modelo 14,Juguetes,Radiocontrol,BrandC,902.14,256,4.6
PROD-04644,Laptops BrandB Modelo 86,Electrónica,Laptops,BrandB,623.93,179,4.8
PROD-04645,Camisas BrandD Modelo 50,Ropa y Calzado,Camisas,BrandD,1253.79,219,4.0
PROD-04646,Accesorios Auto EcoLine Modelo 85,Automotriz,Accesorios Auto,EcoLine,1107.01,151,4.3
PROD-04647,Audio PremiumCorp Modelo 88,Electrónica,Audio,PremiumCorp,1482.57,49,3.3
PROD-04648,Maquillaje BrandA Modelo 62,Belleza y Cuidado Personal,Maquillaje,BrandA,283.91,304,4.3
PROD-04649,Biografías BrandC Modelo 90,Libros,Biografías,BrandC,758.8,254,3.6
PROD-04650,Running BrandD Modelo 37,Deportes,Running,BrandD,1478.7,202,3.7
PROD-04651,Chaqueta BrandF Modelo 65,Ropa y Calzado,Chaqueta,BrandF,496.3,337,3.8
PROD-04652,Accesorios Auto PremiumCorp Modelo 55,Automotriz,Accesorios Auto,PremiumCorp,940.18,145,3.8
PROD-04653,Gimnasio Essentials Modelo 60,Deportes,Gimnasio,Essentials,860.07,181,3.7
PROD-04654,No Ficción PremiumCorp Modelo 68,Libros,No Ficción,PremiumCorp,1001.02,81,3.9
PROD-04655,Bloques EcoLine Modelo 60,Juguetes,Bloques,EcoLine,649.77,143,4.2
PROD-04656,Gimnasio PremiumCorp Modelo 51,Deportes,Gimnasio,PremiumCorp,781.32,331,4.7
PROD-04657,Biografías Essentials Modelo 10,Libros,Biografías,Essentials,1344.36,79,4.8
PROD-04658,Running EcoLine Modelo 55,Deportes,Running,EcoLine,348.62,199,4.4
PROD-04659,Muñecas BrandE Modelo 78,Juguetes,Muñecas,BrandE,679.98,303,4.3
PROD-04660,Decoración BrandF Modelo 91,Hogar y Cocina,Decoración,BrandF,117.88,290,3.4
PROD-04661,Skincare PremiumCorp Modelo 82,Belleza y Cuidado Personal,Skincare,PremiumCorp,339.72,24,3.1
